ReservaID,FechaReserva,CanalID,CanalVenta,ClienteID,ClienteEmail,ClienteNombre,SeguroSiNo,EstadoReserva
3000941,2023-08-01,CH02,Teléfono,C0263,cliente0263@viajaya.es,Laura Pérez,No,Confirmada
3000942,2023-08-01,CH03,Agencia física,C0462,cliente0462@viajaya.es,Mario Martín,No,Confirmada
3000943,2023-08-01,CH03,Agencia física,C0197,cliente0197@viajaya.es,Bruno Díaz,No,Cancelada
3000944,2023-08-02,CH04,Partner,C0348,cliente0348@viajaya.es,Ana Ruiz,Sí,Confirmada
3000945,2023-08-02,CH01,Web,C0178,cliente0178@viajaya.es,Nuria García,Sí,Confirmada
3000946,2023-08-02,CH01,Web,C0469,cliente0469@viajaya.es,Pablo Navarro,No,Confirmada
3000947,2023-08-02,CH04,Partner,C0313,cliente0313@viajaya.es,Elena García,No,Confirmada
3000948,2023-08-03,CH01,Web,C0376,cliente0376@viajaya.es,Sofía Ruiz,No,Confirmada
3000949,2023-08-03,CH01,Web,C0638,cliente0638@viajaya.es,Jorge Pérez,Sí,Confirmada
3000950,2023-08-03,CH02,Teléfono,C0436,cliente0436@viajaya.es,Marta Hernández,No,Confirmada
3000951,2023-08-03,CH03,Agencia física,C0453,cliente0453@viajaya.es,Laura Martín,No,Confirmada
3000952,2023-08-03,CH02,Teléfono,C0024,cliente0024@viajaya.es,Lucía Navarro,No,Confirmada
3000953,2023-08-04,CH04,Partner,C0346,cliente0346@viajaya.es,Jorge Navarro,No,Confirmada
3000954,2023-08-04,CH01,Web,C0432,cliente0432@viajaya.es,Pablo Sánchez,No,Cancelada
3000955,2023-08-04,CH02,Teléfono,C0070,cliente0070@viajaya.es,Hugo Sánchez,Sí,Confirmada
3000956,2023-08-04,CH03,Agencia física,C0411,cliente0411@viajaya.es,Lucía Pérez,Sí,Confirmada
3000957,2023-08-04,CH02,Teléfono,C0139,cliente0139@viajaya.es,Nuria Romero,No,Confirmada
3000958,2023-08-04,CH01,Web,C0385,cliente0385@viajaya.es,Marta García,Sí,Confirmada
3000959,2023-08-04,CH01,Web,C0344,cliente0344@viajaya.es,David Sánchez,No,Confirmada
3000960,2023-08-05,CH02,Teléfono,C0241,cliente0241@viajaya.es,Hugo Navarro,No,Pendiente
3000961,2023-08-05,CH01,Web,C0386,cliente0386@viajaya.es,Hugo Hernández,Sí,Confirmada
3000962,2023-08-05,CH04,Partner,C0434,cliente0434@viajaya.es,Marta Martín,Sí,Confirmada
3000963,2023-08-05,CH01,Web,C0057,cliente0057@viajaya.es,David Navarro,No,Confirmada
3000964,2023-08-05,CH01,Web,C0635,cliente0635@viajaya.es,Marta Martín,No,Confirmada
3000965,2023-08-05,CH04,Partner,C0576,cliente0576@viajaya.es,Carla Díaz,No,Confirmada
3000966,2023-08-05,CH01,Web,C0438,cliente0438@viajaya.es,Bruno Navarro,No,Confirmada
3000967,2023-08-06,CH01,Web,C0242,cliente0242@viajaya.es,Mario Díaz,Sí,Confirmada
3000968,2023-08-06,CH01,Web,C0554,cliente0554@viajaya.es,Jorge Díaz,No,Cancelada
3000969,2023-08-06,CH04,Partner,C0315,cliente0315@viajaya.es,Laura Romero,No,Confirmada
3000970,2023-08-06,CH04,Partner,C0453,cliente0453@viajaya.es,Laura Martín,Sí,Confirmada
3000971,2023-08-07,CH02,Teléfono,C0396,cliente0396@viajaya.es,Mario Romero,No,Confirmada
3000972,2023-08-07,CH01,Web,C0360,cliente0360@viajaya.es,Bruno Ruiz,Sí,Confirmada
3000973,2023-08-07,CH02,Teléfono,C0517,cliente0517@viajaya.es,Marta Sánchez,No,Confirmada
3000974,2023-08-07,CH04,Partner,C0187,cliente0187@viajaya.es,Hugo Hernández,Sí,Confirmada
3000975,2023-08-07,CH03,Agencia física,C0081,cliente0081@viajaya.es,Lucía Ruiz,No,Confirmada
3000976,2023-08-07,CH01,Web,C0482,cliente0482@viajaya.es,Laura Romero,Sí,Confirmada
3000977,2023-08-07,CH01,Web,C0483,cliente0483@viajaya.es,Pablo Pérez,No,Confirmada
3000978,2023-08-07,CH04,Partner,C0232,cliente0232@viajaya.es,Hugo López,No,Confirmada
3000979,2023-08-08,CH04,Partner,C0125,cliente0125@viajaya.es,Mario Ruiz,No,Confirmada
3000980,2023-08-08,CH03,Agencia física,C0315,cliente0315@viajaya.es,Laura Romero,No,Confirmada
3000981,2023-08-08,CH01,Web,C0191,cliente0191@viajaya.es,Bruno Navarro,Sí,Confirmada
3000982,2023-08-08,CH03,Agencia física,C0022,cliente0022@viajaya.es,Hugo Navarro,No,Confirmada
3000983,2023-08-08,CH02,Teléfono,C0180,cliente0180@viajaya.es,Hugo Díaz,No,Pendiente
3000984,2023-08-08,CH01,Web,C0198,cliente0198@viajaya.es,Ana García,No,Confirmada
3000985,2023-08-08,CH04,Partner,C0487,cliente0487@viajaya.es,Hugo Martín,No,Cancelada
3000986,2023-08-08,CH03,Agencia física,C0243,cliente0243@viajaya.es,Hugo Díaz,No,Confirmada
3000987,2023-08-08,CH03,Agencia física,C0353,cliente0353@viajaya.es,Hugo Romero,No,Confirmada
3000988,2023-08-09,CH03,Agencia física,C0249,cliente0249@viajaya.es,Sofía Sánchez,No,Cancelada
3000989,2023-08-09,CH01,Web,C0283,cliente0283@viajaya.es,Elena Navarro,No,Confirmada
3000990,2023-08-09,CH02,Teléfono,C0549,cliente0549@viajaya.es,Laura Romero,No,Confirmada
3000991,2023-08-09,CH01,Web,C0365,cliente0365@viajaya.es,Lucía López,No,Pendiente
3000992,2023-08-09,CH01,Web,C0466,cliente0466@viajaya.es,Mario Martín,No,Confirmada
3000993,2023-08-09,CH03,Agencia física,C0472,cliente0472@viajaya.es,Mario Navarro,No,Confirmada
3000994,2023-08-09,CH04,Partner,C0341,cliente0341@viajaya.es,David Martín,Sí,Confirmada
3000995,2023-08-09,CH03,Agencia física,C0646,cliente0646@viajaya.es,Hugo Romero,No,Confirmada
3000996,2023-08-09,CH01,Web,C0389,cliente0389@viajaya.es,Marta Sánchez,No,Confirmada
3000997,2023-08-09,CH02,Teléfono,C0505,cliente0505@viajaya.es,Bruno Pérez,No,Pendiente
3000998,2023-08-10,CH04,Partner,C0613,cliente0613@viajaya.es,Bruno López,No,Cancelada
3000999,2023-08-10,CH04,Partner,C0448,cliente0448@viajaya.es,Elena Hernández,No,Confirmada
3001000,2023-08-10,CH03,Agencia física,C0192,cliente0192@viajaya.es,Carla García,No,Confirmada
3001001,2023-08-10,CH01,Web,C0301,cliente0301@viajaya.es,Hugo Pérez,No,Confirmada
3001002,2023-08-10,CH04,Partner,C0268,cliente0268@viajaya.es,David Pérez,Sí,Confirmada
3001003,2023-08-10,CH02,Teléfono,C0313,cliente0313@viajaya.es,Elena García,No,Confirmada
3001004,2023-08-11,CH02,Teléfono,C0178,cliente0178@viajaya.es,Nuria García,No,Confirmada
3001005,2023-08-11,CH02,Teléfono,C0501,cliente0501@viajaya.es,Sofía Pérez,Sí,Pendiente
3001006,2023-08-11,CH03,Agencia física,C0213,cliente0213@viajaya.es,Jorge Ruiz,No,Pendiente
3001007,2023-08-11,CH01,Web,C0214,cliente0214@viajaya.es,Hugo Díaz,Sí,Confirmada
3001008,2023-08-11,CH02,Teléfono,C0028,cliente0028@viajaya.es,Sofía Romero,Sí,Confirmada
3001009,2023-08-11,CH03,Agencia física,C0151,cliente0151@viajaya.es,Jorge Díaz,Sí,Confirmada
3001010,2023-08-11,CH01,Web,C0519,cliente0519@viajaya.es,Ana López,Sí,Confirmada
3001011,2023-08-11,CH04,Partner,C0050,cliente0050@viajaya.es,David López,Sí,Confirmada
3001012,2023-08-11,CH04,Partner,C0610,cliente0610@viajaya.es,Bruno Romero,No,Confirmada
3001013,2023-08-12,CH04,Partner,C0551,cliente0551@viajaya.es,Lucía Pérez,No,Confirmada
3001014,2023-08-12,CH02,Teléfono,C0555,cliente0555@viajaya.es,Nuria Ruiz,No,Confirmada
3001015,2023-08-12,CH01,Web,C0023,cliente0023@viajaya.es,Ana Ruiz,Sí,Confirmada
3001016,2023-08-12,CH01,Web,C0527,cliente0527@viajaya.es,Hugo Ruiz,No,Cancelada
3001017,2023-08-12,CH02,Teléfono,C0292,cliente0292@viajaya.es,Elena Ruiz,No,Confirmada
3001018,2023-08-12,CH01,Web,C0585,cliente0585@viajaya.es,Marta Ruiz,No,Confirmada
3001019,2023-08-12,CH02,Teléfono,C0404,cliente0404@viajaya.es,Lucía Díaz,No,Confirmada
3001020,2023-08-12,CH01,Web,C0634,cliente0634@viajaya.es,Lucía Hernández,Sí,Confirmada
3001021,2023-08-12,CH04,Partner,C0242,cliente0242@viajaya.es,Mario Díaz,Sí,Confirmada
3001022,2023-08-12,CH01,Web,C0568,cliente0568@viajaya.es,Nuria Sánchez,No,Confirmada
3001023,2023-08-13,CH02,Teléfono,C0045,cliente0045@viajaya.es,Bruno Pérez,Sí,Confirmada
3001024,2023-08-13,CH02,Teléfono,C0090,cliente0090@viajaya.es,Laura Ruiz,No,Cancelada
3001025,2023-08-13,CH04,Partner,C0450,cliente0450@viajaya.es,Jorge Ruiz,No,Confirmada
3001026,2023-08-13,CH03,Agencia física,C0364,cliente0364@viajaya.es,Mario López,Sí,Confirmada
3001027,2023-08-13,CH03,Agencia física,C0479,cliente0479@viajaya.es,Pablo Navarro,Sí,Confirmada
3001028,2023-08-13,CH04,Partner,C0591,cliente0591@viajaya.es,Elena Sánchez,No,Confirmada
3001029,2023-08-14,CH04,Partner,C0064,cliente0064@viajaya.es,Ana Hernández,No,Confirmada
3001030,2023-08-14,CH01,Web,C0544,cliente0544@viajaya.es,Hugo López,Sí,Confirmada
3001031,2023-08-14,CH04,Partner,C0556,cliente0556@viajaya.es,Lucía García,Sí,Confirmada
3001032,2023-08-14,CH03,Agencia física,C0457,cliente0457@viajaya.es,Nuria Pérez,No,Confirmada
3001033,2023-08-14,CH02,Teléfono,C0355,cliente0355@viajaya.es,Carla Ruiz,No,Pendiente
3001034,2023-08-14,CH02,Teléfono,C0027,cliente0027@viajaya.es,Hugo Martín,No,Confirmada
3001035,2023-08-14,CH01,Web,C0036,cliente0036@viajaya.es,Lucía Romero,Sí,Confirmada
3001036,2023-08-14,CH04,Partner,C0074,cliente0074@viajaya.es,Marta Sánchez,No,Confirmada
3001037,2023-08-14,CH02,Teléfono,C0424,cliente0424@viajaya.es,Hugo Romero,No,Confirmada
3001038,2023-08-14,CH01,Web,C0038,cliente0038@viajaya.es,Ana Sánchez,Sí,Confirmada
3001039,2023-08-14,CH01,Web,C0559,cliente0559@viajaya.es,Jorge Navarro,No,Pendiente
3001040,2023-08-14,CH04,Partner,C0197,cliente0197@viajaya.es,Bruno Díaz,No,Confirmada
3001041,2023-08-15,CH04,Partner,C0080,cliente0080@viajaya.es,Pablo Pérez,No,Confirmada
3001042,2023-08-15,CH03,Agencia física,C0587,cliente0587@viajaya.es,Hugo García,No,Confirmada
3001043,2023-08-15,CH03,Agencia física,C0286,cliente0286@viajaya.es,Nuria Sánchez,No,Confirmada
3001044,2023-08-15,CH04,Partner,C0021,cliente0021@viajaya.es,David Hernández,No,Confirmada
3001045,2023-08-15,CH01,Web,C0196,cliente0196@viajaya.es,Nuria Martín,No,Confirmada
3001046,2023-08-15,CH03,Agencia física,C0348,cliente0348@viajaya.es,Ana Ruiz,No,Pendiente
3001047,2023-08-15,CH01,Web,C0105,cliente0105@viajaya.es,Lucía Navarro,Sí,Confirmada
3001048,2023-08-15,CH01,Web,C0564,cliente0564@viajaya.es,Mario García,Sí,Confirmada
3001049,2023-08-15,CH01,Web,C0270,cliente0270@viajaya.es,Lucía Pérez,No,Confirmada
3001050,2023-08-16,CH02,Teléfono,C0127,cliente0127@viajaya.es,Lucía Navarro,No,Pendiente
3001051,2023-08-16,CH04,Partner,C0185,cliente0185@viajaya.es,Ana Romero,Sí,Confirmada
3001052,2023-08-16,CH01,Web,C0108,cliente0108@viajaya.es,David Romero,Sí,Confirmada
3001053,2023-08-16,CH03,Agencia física,C0614,cliente0614@viajaya.es,Mario López,No,Confirmada
3001054,2023-08-16,CH04,Partner,C0366,cliente0366@viajaya.es,Ana Romero,Sí,Pendiente
3001055,2023-08-16,CH04,Partner,C0400,cliente0400@viajaya.es,Marta Hernández,No,Confirmada
3001056,2023-08-16,CH02,Teléfono,C0203,cliente0203@viajaya.es,Jorge López,No,Confirmada
3001057,2023-08-17,CH03,Agencia física,C0282,cliente0282@viajaya.es,Carla Navarro,Sí,Confirmada
3001058,2023-08-17,CH02,Teléfono,C0366,cliente0366@viajaya.es,Ana Romero,No,Confirmada
3001059,2023-08-17,CH02,Teléfono,C0218,cliente0218@viajaya.es,Hugo Díaz,No,Confirmada
3001060,2023-08-17,CH04,Partner,C0368,cliente0368@viajaya.es,Mario Hernández,No,Confirmada
3001061,2023-08-17,CH04,Partner,C0499,cliente0499@viajaya.es,Elena Pérez,No,Confirmada
3001062,2023-08-17,CH04,Partner,C0411,cliente0411@viajaya.es,Lucía Pérez,No,Confirmada
3001063,2023-08-17,CH04,Partner,C0519,cliente0519@viajaya.es,Ana López,No,Confirmada
3001064,2023-08-17,CH04,Partner,C0481,cliente0481@viajaya.es,Ana Pérez,No,Confirmada
3001065,2023-08-18,CH04,Partner,C0206,cliente0206@viajaya.es,Mario Díaz,No,Confirmada
3001066,2023-08-18,CH01,Web,C0221,cliente0221@viajaya.es,Carla Sánchez,No,Confirmada
3001067,2023-08-18,CH03,Agencia física,C0133,cliente0133@viajaya.es,Hugo Romero,Sí,Pendiente
3001068,2023-08-19,CH03,Agencia física,C0309,cliente0309@viajaya.es,Nuria Díaz,Sí,Confirmada
3001069,2023-08-19,CH02,Teléfono,C0474,cliente0474@viajaya.es,Carla García,No,Confirmada
3001070,2023-08-19,CH01,Web,C0300,cliente0300@viajaya.es,Elena García,No,Confirmada
3001071,2023-08-19,CH03,Agencia física,C0580,cliente0580@viajaya.es,Laura Romero,Sí,Confirmada
3001072,2023-08-19,CH02,Teléfono,C0033,cliente0033@viajaya.es,Carla López,Sí,Confirmada
3001073,2023-08-19,CH03,Agencia física,C0092,cliente0092@viajaya.es,David Ruiz,No,Pendiente
3001074,2023-08-19,CH04,Partner,C0369,cliente0369@viajaya.es,Pablo Díaz,No,Confirmada
3001075,2023-08-19,CH02,Teléfono,C0004,cliente0004@viajaya.es,Mario Sánchez,No,Confirmada
3001076,2023-08-19,CH03,Agencia física,C0018,cliente0018@viajaya.es,Lucía Díaz,No,Confirmada
3001077,2023-08-19,CH03,Agencia física,C0218,cliente0218@viajaya.es,Hugo Díaz,Sí,Confirmada
3001078,2023-08-19,CH01,Web,C0109,cliente0109@viajaya.es,Bruno Sánchez,No,Confirmada
3001079,2023-08-19,CH01,Web,C0178,cliente0178@viajaya.es,Nuria García,No,Confirmada
3001080,2023-08-20,CH04,Partner,C0225,cliente0225@viajaya.es,Mario García,No,Confirmada
3001081,2023-08-20,CH03,Agencia física,C0549,cliente0549@viajaya.es,Laura Romero,Sí,Confirmada
3001082,2023-08-20,CH02,Teléfono,C0305,cliente0305@viajaya.es,Nuria Ruiz,Sí,Pendiente
3001083,2023-08-20,CH04,Partner,C0540,cliente0540@viajaya.es,Nuria Díaz,No,Confirmada
3001084,2023-08-20,CH03,Agencia física,C0112,cliente0112@viajaya.es,Pablo Navarro,No,Cancelada
3001085,2023-08-20,CH04,Partner,C0500,cliente0500@viajaya.es,Elena López,No,Confirmada
3001086,2023-08-21,CH01,Web,C0144,cliente0144@viajaya.es,Carla Sánchez,No,Confirmada
3001087,2023-08-21,CH02,Teléfono,C0525,cliente0525@viajaya.es,Jorge Ruiz,No,Pendiente
3001088,2023-08-21,CH01,Web,C0513,cliente0513@viajaya.es,Nuria Díaz,Sí,Pendiente
3001089,2023-08-21,CH02,Teléfono,C0533,cliente0533@viajaya.es,Ana Romero,No,Confirmada
3001090,2023-08-21,CH01,Web,C0449,cliente0449@viajaya.es,Carla Navarro,No,Confirmada
3001091,2023-08-21,CH04,Partner,C0381,cliente0381@viajaya.es,Hugo Martín,Sí,Confirmada
3001092,2023-08-21,CH01,Web,C0240,cliente0240@viajaya.es,Jorge Pérez,Sí,Pendiente
3001093,2023-08-21,CH03,Agencia física,C0630,cliente0630@viajaya.es,Nuria García,No,Confirmada
3001094,2023-08-21,CH03,Agencia física,C0221,cliente0221@viajaya.es,Carla Sánchez,Sí,Confirmada
3001095,2023-08-21,CH03,Agencia física,C0624,cliente0624@viajaya.es,Hugo Ruiz,No,Confirmada
3001096,2023-08-21,CH01,Web,C0059,cliente0059@viajaya.es,Laura López,No,Confirmada
3001097,2023-08-21,CH02,Teléfono,C0484,cliente0484@viajaya.es,Bruno Hernández,No,Confirmada
3001098,2023-08-21,CH03,Agencia física,C0266,cliente0266@viajaya.es,Lucía García,No,Confirmada
3001099,2023-08-22,CH03,Agencia física,C0441,cliente0441@viajaya.es,Marta Ruiz,No,Confirmada
3001100,2023-08-22,CH04,Partner,C0344,cliente0344@viajaya.es,David Sánchez,Sí,Confirmada
3001101,2023-08-22,CH01,Web,C0479,cliente0479@viajaya.es,Pablo Navarro,No,Confirmada
3001102,2023-08-22,CH01,Web,C0044,cliente0044@viajaya.es,Sofía García,No,Confirmada
3001103,2023-08-22,CH01,Web,C0269,cliente0269@viajaya.es,Sofía Martín,Sí,Confirmada
3001104,2023-08-23,CH04,Partner,C0415,cliente0415@viajaya.es,Hugo Ruiz,Sí,Confirmada
3001105,2023-08-23,CH04,Partner,C0339,cliente0339@viajaya.es,Jorge Ruiz,No,Confirmada
3001106,2023-08-24,CH04,Partner,C0133,cliente0133@viajaya.es,Hugo Romero,No,Confirmada
3001107,2023-08-24,CH01,Web,C0520,cliente0520@viajaya.es,Hugo Díaz,No,Confirmada
3001108,2023-08-24,CH01,Web,C0154,cliente0154@viajaya.es,Lucía Díaz,No,Confirmada
3001109,2023-08-24,CH03,Agencia física,C0204,cliente0204@viajaya.es,Nuria Navarro,No,Confirmada
3001110,2023-08-24,CH04,Partner,C0060,cliente0060@viajaya.es,Jorge Hernández,No,Confirmada
3001111,2023-08-25,CH04,Partner,C0204,cliente0204@viajaya.es,Nuria Navarro,No,Confirmada
3001112,2023-08-25,CH02,Teléfono,C0378,cliente0378@viajaya.es,Marta Ruiz,Sí,Confirmada
3001113,2023-08-25,CH01,Web,C0179,cliente0179@viajaya.es,Lucía Sánchez,No,Confirmada
3001114,2023-08-25,CH03,Agencia física,C0400,cliente0400@viajaya.es,Marta Hernández,Sí,Pendiente
3001115,2023-08-25,CH04,Partner,C0135,cliente0135@viajaya.es,Laura Pérez,Sí,Confirmada
3001116,2023-08-25,CH04,Partner,C0210,cliente0210@viajaya.es,Ana García,No,Confirmada
3001117,2023-08-25,CH01,Web,C0033,cliente0033@viajaya.es,Carla López,No,Confirmada
3001118,2023-08-25,CH04,Partner,C0010,cliente0010@viajaya.es,Lucía Ruiz,No,Confirmada
3001119,2023-08-25,CH03,Agencia física,C0419,cliente0419@viajaya.es,Jorge Sánchez,No,Confirmada
3001120,2023-08-26,CH03,Agencia física,C0170,cliente0170@viajaya.es,Sofía Díaz,No,Pendiente
3001121,2023-08-26,CH01,Web,C0590,cliente0590@viajaya.es,Sofía Martín,Sí,Pendiente
3001122,2023-08-26,CH01,Web,C0619,cliente0619@viajaya.es,Marta Navarro,Sí,Confirmada
3001123,2023-08-26,CH04,Partner,C0149,cliente0149@viajaya.es,Jorge Pérez,No,Confirmada
3001124,2023-08-26,CH03,Agencia física,C0066,cliente0066@viajaya.es,David Hernández,No,Confirmada
3001125,2023-08-26,CH02,Teléfono,C0180,cliente0180@viajaya.es,Hugo Díaz,Sí,Confirmada
3001126,2023-08-26,CH02,Teléfono,C0222,cliente0222@viajaya.es,Laura García,No,Confirmada
3001127,2023-08-26,CH04,Partner,C0645,cliente0645@viajaya.es,Sofía Hernández,No,Confirmada
3001128,2023-08-27,CH02,Teléfono,C0508,cliente0508@viajaya.es,Ana Martín,No,Confirmada
3001129,2023-08-27,CH01,Web,C0037,cliente0037@viajaya.es,Ana Navarro,No,Confirmada
3001130,2023-08-27,CH03,Agencia física,C0136,cliente0136@viajaya.es,Mario Ruiz,Sí,Confirmada
3001131,2023-08-27,CH04,Partner,C0014,cliente0014@viajaya.es,Carla Romero,Sí,Confirmada
3001132,2023-08-27,CH03,Agencia física,C0397,cliente0397@viajaya.es,Lucía Pérez,Sí,Confirmada
3001133,2023-08-27,CH04,Partner,C0555,cliente0555@viajaya.es,Nuria Ruiz,No,Confirmada
3001134,2023-08-28,CH04,Partner,C0245,cliente0245@viajaya.es,Sofía Ruiz,No,Confirmada
3001135,2023-08-28,CH01,Web,C0523,cliente0523@viajaya.es,Elena García,No,Confirmada
3001136,2023-08-28,CH03,Agencia física,C0201,cliente0201@viajaya.es,David Pérez,Sí,Confirmada
3001137,2023-08-28,CH01,Web,C0591,cliente0591@viajaya.es,Elena Sánchez,Sí,Confirmada
3001138,2023-08-28,CH03,Agencia física,C0473,cliente0473@viajaya.es,Elena Hernández,No,Confirmada
3001139,2023-08-28,CH01,Web,C0548,cliente0548@viajaya.es,Pablo Pérez,Sí,Pendiente
3001140,2023-08-28,CH04,Partner,C0373,cliente0373@viajaya.es,Bruno Romero,Sí,Confirmada
3001141,2023-08-29,CH04,Partner,C0564,cliente0564@viajaya.es,Mario García,Sí,Confirmada
3001142,2023-08-29,CH01,Web,C0359,cliente0359@viajaya.es,Bruno Pérez,No,Confirmada
3001143,2023-08-29,CH04,Partner,C0598,cliente0598@viajaya.es,Ana Sánchez,No,Confirmada
3001144,2023-08-29,CH04,Partner,C0116,cliente0116@viajaya.es,Ana Díaz,Sí,Confirmada
3001145,2023-08-29,CH01,Web,C0452,cliente0452@viajaya.es,Bruno Romero,No,Confirmada
3001146,2023-08-29,CH03,Agencia física,C0382,cliente0382@viajaya.es,Jorge García,Sí,Pendiente
3001147,2023-08-30,CH01,Web,C0142,cliente0142@viajaya.es,Mario Martín,No,Confirmada
3001148,2023-08-30,CH04,Partner,C0538,cliente0538@viajaya.es,Marta Hernández,No,Confirmada
3001149,2023-08-30,CH04,Partner,C0447,cliente0447@viajaya.es,Mario Hernández,Sí,Confirmada
3001150,2023-08-30,CH03,Agencia física,C0363,cliente0363@viajaya.es,Marta Navarro,No,Confirmada
3001151,2023-08-30,CH04,Partner,C0574,cliente0574@viajaya.es,Elena Ruiz,No,Confirmada
3001152,2023-08-30,CH03,Agencia física,C0109,cliente0109@viajaya.es,Bruno Sánchez,Sí,Confirmada
3001153,2023-08-31,CH01,Web,C0505,cliente0505@viajaya.es,Bruno Pérez,Sí,Confirmada
3001154,2023-08-31,CH02,Teléfono,C0086,cliente0086@viajaya.es,Elena Díaz,No,Confirmada
3001155,2023-08-31,CH04,Partner,C0058,cliente0058@viajaya.es,Laura Martín,No,Confirmada
3001156,2023-08-31,CH01,Web,C0229,cliente0229@viajaya.es,Hugo Hernández,No,Confirmada
3001157,2023-09-01,CH03,Agencia física,C0018,cliente0018@viajaya.es,Lucía Díaz,Sí,Pendiente
3001158,2023-09-01,CH04,Partner,C0547,cliente0547@viajaya.es,Nuria Martín,Sí,Confirmada
3001159,2023-09-02,CH01,Web,C0573,cliente0573@viajaya.es,Pablo Martín,Sí,Confirmada
3001160,2023-09-02,CH01,Web,C0403,cliente0403@viajaya.es,Laura Navarro,No,Pendiente
3001161,2023-09-02,CH02,Teléfono,C0010,cliente0010@viajaya.es,Lucía Ruiz,Sí,Confirmada
3001162,2023-09-03,CH03,Agencia física,C0506,cliente0506@viajaya.es,Carla Martín,Sí,Confirmada
3001163,2023-09-03,CH02,Teléfono,C0456,cliente0456@viajaya.es,Marta Sánchez,Sí,Confirmada
3001164,2023-09-03,CH04,Partner,C0419,cliente0419@viajaya.es,Jorge Sánchez,No,Confirmada
3001165,2023-09-03,CH01,Web,C0302,cliente0302@viajaya.es,Nuria Romero,No,Confirmada
3001166,2023-09-03,CH02,Teléfono,C0050,cliente0050@viajaya.es,David López,Sí,Confirmada
3001167,2023-09-03,CH01,Web,C0463,cliente0463@viajaya.es,Ana Navarro,No,Pendiente
3001168,2023-09-04,CH03,Agencia física,C0428,cliente0428@viajaya.es,Carla García,No,Confirmada
3001169,2023-09-04,CH04,Partner,C0208,cliente0208@viajaya.es,Ana Díaz,Sí,Confirmada
3001170,2023-09-05,CH04,Partner,C0152,cliente0152@viajaya.es,Ana Sánchez,No,Confirmada
3001171,2023-09-05,CH03,Agencia física,C0260,cliente0260@viajaya.es,Laura Romero,Sí,Confirmada
3001172,2023-09-05,CH03,Agencia física,C0427,cliente0427@viajaya.es,Jorge Navarro,No,Cancelada
3001173,2023-09-05,CH01,Web,C0547,cliente0547@viajaya.es,Nuria Martín,No,Confirmada
3001174,2023-09-05,CH04,Partner,C0439,cliente0439@viajaya.es,Nuria Pérez,No,Confirmada
3001175,2023-09-05,CH02,Teléfono,C0535,cliente0535@viajaya.es,Pablo Díaz,No,Confirmada
3001176,2023-09-05,CH01,Web,C0106,cliente0106@viajaya.es,Ana Martín,Sí,Confirmada
3001177,2023-09-06,CH01,Web,C0121,cliente0121@viajaya.es,Ana Navarro,No,Confirmada
3001178,2023-09-06,CH02,Teléfono,C0132,cliente0132@viajaya.es,Bruno García,No,Confirmada
3001179,2023-09-06,CH03,Agencia física,C0545,cliente0545@viajaya.es,Lucía López,Sí,Confirmada
3001180,2023-09-06,CH03,Agencia física,C0468,cliente0468@viajaya.es,Pablo López,No,Confirmada
