PedidoID,FechaPedido,Canal,Tienda,ClienteEmail,ClienteNombre,CiudadEnvio,MetodoPago,EstadoPedido
1001105,2023-07-03,Fisico,Triana,cliente0399@nordco.es,Elena Ruiz,Sevilla,PayPal,Entregado
1001106,2023-07-03,Online,-,cliente0338@nordco.es,Pablo Romero,Barcelona,Tarjeta,Entregado
1001107,2023-07-04,Fisico,Triana,cliente0074@nordco.es,Ana Hernández,Sevilla,Apple Pay,Entregado
1001108,2023-07-04,Online,-,cliente0224@nordco.es,Sofía Romero,Madrid,Apple Pay,Entregado
1001109,2023-07-04,Online,-,cliente0437@nordco.es,David Romero,Bilbao,Tarjeta,Entregado
1001110,2023-07-04,Online,-,cliente0073@nordco.es,Sara Pérez,Barcelona,PayPal,Entregado
1001111,2023-07-04,Online,-,cliente0421@nordco.es,Nuria Navarro,Alicante,Tarjeta,Entregado
1001112,2023-07-04,Online,-,cliente0023@nordco.es,David García,Zaragoza,PayPal,Entregado
1001113,2023-07-04,Online,-,cliente0205@nordco.es,Nuria García,Zaragoza,PayPal,Entregado
1001114,2023-07-05,Online,-,cliente0388@nordco.es,Jorge Hernández,Barcelona,Apple Pay,Entregado
1001115,2023-07-05,Fisico,Sol,cliente0184@nordco.es,Claudia López,Madrid,Tarjeta,Entregado
1001116,2023-07-05,Fisico,Colón,cliente0102@nordco.es,David Pérez,Valencia,Tarjeta,Entregado
1001117,2023-07-05,Online,-,cliente0068@nordco.es,Marta García,Zaragoza,Tarjeta,Entregado
1001118,2023-07-05,Online,-,cliente0365@nordco.es,Mario Díaz,Zaragoza,Apple Pay,Entregado
1001119,2023-07-05,Fisico,Triana,cliente0340@nordco.es,David López,Sevilla,Google Pay,Entregado
1001120,2023-07-05,Online,-,cliente0204@nordco.es,Hugo López,Málaga,Google Pay,Entregado
1001121,2023-07-06,Fisico,Gran Via,cliente0178@nordco.es,Sofía Romero,Madrid,Tarjeta,Entregado
1001122,2023-07-06,Online,-,cliente0032@nordco.es,Elena García,Madrid,PayPal,Entregado
1001123,2023-07-06,Online,-,cliente0115@nordco.es,David López,Barcelona,Google Pay,Entregado
1001124,2023-07-06,Fisico,Colón,cliente0011@nordco.es,Sara Ruiz,Valencia,Tarjeta,Entregado
1001125,2023-07-06,Online,-,cliente0125@nordco.es,Sofía Ruiz,Málaga,Google Pay,Entregado
1001126,2023-07-06,Fisico,Sol,cliente0051@nordco.es,Pablo Pérez,Madrid,Tarjeta,Entregado
1001127,2023-07-06,Online,-,cliente0294@nordco.es,Bruno López,Málaga,Tarjeta,Entregado
1001128,2023-07-06,Online,-,cliente0199@nordco.es,Jorge Martín,Alicante,Tarjeta,Entregado
1001129,2023-07-06,Fisico,Diagonal,cliente0175@nordco.es,Nuria Ruiz,Barcelona,PayPal,Entregado
1001130,2023-07-07,Online,-,cliente0394@nordco.es,David Martín,Zaragoza,Tarjeta,Entregado
1001131,2023-07-07,Fisico,Triana,cliente0098@nordco.es,Pablo Pérez,Sevilla,Tarjeta,Entregado
1001132,2023-07-07,Online,-,cliente0094@nordco.es,Lucía Díaz,Alicante,Apple Pay,Entregado
1001133,2023-07-07,Online,-,cliente0053@nordco.es,Sofía Navarro,Valencia,Google Pay,Entregado
1001134,2023-07-07,Fisico,Triana,cliente0238@nordco.es,Sofía Ruiz,Sevilla,PayPal,Entregado
1001135,2023-07-07,Online,-,cliente0015@nordco.es,Mario López,Málaga,Tarjeta,Entregado
1001136,2023-07-07,Fisico,Diagonal,cliente0329@nordco.es,Elena Díaz,Barcelona,Tarjeta,Entregado
1001137,2023-07-07,Fisico,Sol,cliente0086@nordco.es,Marta Ruiz,Madrid,Google Pay,Entregado
1001138,2023-07-08,Fisico,Sol,cliente0018@nordco.es,Sara Martín,Madrid,PayPal,Devuelto
1001139,2023-07-08,Online,-,cliente0046@nordco.es,Elena Pérez,Valencia,Tarjeta,Entregado
1001140,2023-07-08,Fisico,Diagonal,cliente0216@nordco.es,Sara Pérez,Barcelona,Apple Pay,Entregado
1001141,2023-07-08,Fisico,Triana,cliente0391@nordco.es,Nuria Navarro,Sevilla,Tarjeta,Entregado
1001142,2023-07-08,Fisico,Colón,cliente0216@nordco.es,Sara Pérez,Valencia,Tarjeta,Entregado
1001143,2023-07-09,Online,-,cliente0048@nordco.es,Claudia Díaz,Valencia,Apple Pay,Entregado
1001144,2023-07-09,Online,-,cliente0440@nordco.es,Pablo Hernández,Sevilla,Tarjeta,Entregado
1001145,2023-07-09,Fisico,Colón,cliente0043@nordco.es,Nuria Pérez,Valencia,Tarjeta,Entregado
1001146,2023-07-09,Fisico,Triana,cliente0414@nordco.es,Nuria Navarro,Sevilla,Google Pay,Entregado
1001147,2023-07-09,Online,-,cliente0110@nordco.es,Jorge Hernández,Bilbao,Apple Pay,Entregado
1001148,2023-07-10,Online,-,cliente0336@nordco.es,Marta Díaz,Zaragoza,Google Pay,Entregado
1001149,2023-07-10,Online,-,cliente0449@nordco.es,Claudia Hernández,Zaragoza,Google Pay,Entregado
1001150,2023-07-10,Fisico,Gran Via,cliente0384@nordco.es,Jorge Hernández,Madrid,Tarjeta,Entregado
1001151,2023-07-10,Fisico,Sol,cliente0080@nordco.es,Sofía Hernández,Madrid,Tarjeta,Entregado
1001152,2023-07-10,Online,-,cliente0341@nordco.es,Sara Ruiz,Zaragoza,Tarjeta,Entregado
1001153,2023-07-10,Fisico,Diagonal,cliente0192@nordco.es,Mario Ruiz,Barcelona,Tarjeta,Entregado
1001154,2023-07-10,Fisico,Diagonal,cliente0439@nordco.es,David Hernández,Barcelona,Tarjeta,Entregado
1001155,2023-07-11,Online,-,cliente0060@nordco.es,Nuria García,Sevilla,Tarjeta,Entregado
1001156,2023-07-11,Online,-,cliente0315@nordco.es,Hugo Pérez,Zaragoza,PayPal,Entregado
1001157,2023-07-11,Online,-,cliente0335@nordco.es,Bruno García,Bilbao,PayPal,Entregado
1001158,2023-07-11,Online,-,cliente0250@nordco.es,Lucía Hernández,Barcelona,Tarjeta,Entregado
1001159,2023-07-11,Online,-,cliente0327@nordco.es,Marta Navarro,Bilbao,Tarjeta,Entregado
1001160,2023-07-11,Online,-,cliente0362@nordco.es,Claudia García,Madrid,ContraReembolso,Entregado
1001161,2023-07-11,Online,-,cliente0256@nordco.es,Jorge Martín,Madrid,Tarjeta,Entregado
1001162,2023-07-12,Online,-,cliente0159@nordco.es,Sofía García,Madrid,PayPal,Entregado
1001163,2023-07-13,Fisico,Sol,cliente0361@nordco.es,Elena Hernández,Madrid,Bizum,Entregado
1001164,2023-07-13,Fisico,Triana,cliente0432@nordco.es,Bruno López,Sevilla,Tarjeta,Entregado
1001165,2023-07-13,Online,-,cliente0063@nordco.es,Lucía Martín,Valencia,PayPal,Entregado
1001166,2023-07-13,Online,-,cliente0273@nordco.es,Claudia García,Bilbao,Tarjeta,Entregado
1001167,2023-07-13,Online,-,cliente0253@nordco.es,Sara Ruiz,Madrid,Tarjeta,Entregado
1001168,2023-07-13,Online,-,cliente0061@nordco.es,Claudia Sánchez,Bilbao,PayPal,Entregado
1001169,2023-07-14,Online,-,cliente0390@nordco.es,Nuria López,Madrid,PayPal,Entregado
1001170,2023-07-14,Online,-,cliente0098@nordco.es,Pablo Pérez,Málaga,Tarjeta,Entregado
1001171,2023-07-14,Online,-,cliente0177@nordco.es,Pablo Hernández,Alicante,Tarjeta,Entregado
1001172,2023-07-14,Online,-,cliente0244@nordco.es,Lucía Sánchez,Barcelona,ContraReembolso,Cancelado
1001173,2023-07-14,Online,-,cliente0077@nordco.es,Elena Romero,Málaga,PayPal,Entregado
1001174,2023-07-14,Online,-,cliente0443@nordco.es,Ana García,Zaragoza,Google Pay,Devuelto
1001175,2023-07-15,Online,-,cliente0074@nordco.es,Ana Hernández,Barcelona,Tarjeta,Entregado
1001176,2023-07-15,Online,-,cliente0409@nordco.es,Claudia Romero,Valencia,Tarjeta,Entregado
1001177,2023-07-15,Online,-,cliente0170@nordco.es,Pablo Pérez,Málaga,Tarjeta,Entregado
1001178,2023-07-15,Online,-,cliente0273@nordco.es,Claudia García,Alicante,Tarjeta,Entregado
1001179,2023-07-16,Fisico,Sol,cliente0346@nordco.es,Ana Ruiz,Madrid,Tarjeta,Entregado
1001180,2023-07-16,Online,-,cliente0419@nordco.es,David Pérez,Sevilla,Tarjeta,Entregado
1001181,2023-07-16,Online,-,cliente0107@nordco.es,Ana Martín,Sevilla,Tarjeta,Entregado
1001182,2023-07-16,Fisico,Sol,cliente0313@nordco.es,Mario Romero,Madrid,PayPal,Entregado
1001183,2023-07-16,Fisico,Colón,cliente0165@nordco.es,Ana Hernández,Valencia,Tarjeta,Entregado
1001184,2023-07-16,Fisico,Triana,cliente0188@nordco.es,Ana López,Sevilla,Tarjeta,Devuelto
1001185,2023-07-16,Fisico,Diagonal,cliente0449@nordco.es,Claudia Hernández,Barcelona,Tarjeta,Devuelto
1001186,2023-07-16,Fisico,Sol,cliente0145@nordco.es,Sara Ruiz,Madrid,Tarjeta,Entregado
1001187,2023-07-16,Online,-,cliente0366@nordco.es,David López,Valencia,Apple Pay,Entregado
1001188,2023-07-17,Fisico,Colón,cliente0406@nordco.es,David Martín,Valencia,Tarjeta,Entregado
1001189,2023-07-17,Fisico,Diagonal,cliente0216@nordco.es,Sara Pérez,Barcelona,Google Pay,Entregado
1001190,2023-07-17,Fisico,Colón,cliente0152@nordco.es,Mario Navarro,Valencia,Apple Pay,Entregado
1001191,2023-07-17,Online,-,cliente0262@nordco.es,Sofía Díaz,Málaga,Tarjeta,Entregado
1001192,2023-07-17,Fisico,Diagonal,cliente0129@nordco.es,Elena Pérez,Barcelona,Tarjeta,Entregado
1001193,2023-07-18,Online,-,cliente0199@nordco.es,Jorge Martín,Madrid,Tarjeta,Entregado
1001194,2023-07-18,Online,-,cliente0026@nordco.es,Sofía Martín,Bilbao,Tarjeta,Entregado
1001195,2023-07-18,Online,-,cliente0208@nordco.es,Marta Navarro,Zaragoza,Tarjeta,Entregado
1001196,2023-07-18,Online,-,cliente0088@nordco.es,Sofía Hernández,Málaga,Bizum,Entregado
1001197,2023-07-19,Online,-,cliente0450@nordco.es,Claudia Pérez,Málaga,Tarjeta,Entregado
1001198,2023-07-19,Fisico,Sol,cliente0432@nordco.es,Bruno López,Madrid,Google Pay,Entregado
1001199,2023-07-19,Fisico,Triana,cliente0019@nordco.es,Claudia García,Sevilla,PayPal,Entregado
1001200,2023-07-19,Fisico,Colón,cliente0128@nordco.es,Hugo Romero,Valencia,PayPal,Entregado
1001201,2023-07-19,Online,-,cliente0284@nordco.es,Nuria Martín,Barcelona,Tarjeta,Entregado
1001202,2023-07-19,Online,-,cliente0071@nordco.es,Elena Sánchez,Zaragoza,Tarjeta,Entregado
1001203,2023-07-20,Fisico,Triana,cliente0352@nordco.es,Marta Romero,Sevilla,Tarjeta,Entregado
1001204,2023-07-20,Fisico,Sol,cliente0334@nordco.es,Claudia Martín,Madrid,Tarjeta,Entregado
1001205,2023-07-20,Fisico,Gran Via,cliente0260@nordco.es,Sara López,Madrid,Tarjeta,Entregado
1001206,2023-07-20,Fisico,Sol,cliente0133@nordco.es,Bruno Navarro,Madrid,Google Pay,Entregado
1001207,2023-07-20,Online,-,cliente0021@nordco.es,Claudia Navarro,Málaga,Tarjeta,Entregado
1001208,2023-07-20,Online,-,cliente0120@nordco.es,David Pérez,Málaga,Apple Pay,Entregado
1001209,2023-07-20,Online,-,cliente0375@nordco.es,Lucía Navarro,Madrid,Google Pay,Entregado
1001210,2023-07-20,Online,-,cliente0423@nordco.es,Bruno Martín,Zaragoza,Tarjeta,Entregado
1001211,2023-07-20,Online,-,cliente0275@nordco.es,Claudia Sánchez,Bilbao,Apple Pay,Entregado
1001212,2023-07-20,Online,-,cliente0359@nordco.es,Lucía Navarro,Málaga,Tarjeta,Entregado
1001213,2023-07-21,Online,-,cliente0093@nordco.es,Ana Díaz,Zaragoza,Tarjeta,Entregado
1001214,2023-07-21,Online,-,cliente0169@nordco.es,Bruno Martín,Zaragoza,Tarjeta,Entregado
1001215,2023-07-21,Online,-,cliente0152@nordco.es,Mario Navarro,Málaga,PayPal,Entregado
1001216,2023-07-21,Online,-,cliente0149@nordco.es,Sofía Martín,Zaragoza,Bizum,Entregado
1001217,2023-07-22,Fisico,Triana,cliente0118@nordco.es,Elena Sánchez,Sevilla,Tarjeta,Entregado
1001218,2023-07-22,Online,-,cliente0210@nordco.es,Mario Martín,Bilbao,ContraReembolso,Entregado
1001219,2023-07-22,Online,-,cliente0072@nordco.es,Nuria Pérez,Madrid,Tarjeta,Entregado
1001220,2023-07-22,Fisico,Sol,cliente0406@nordco.es,David Martín,Madrid,PayPal,Entregado
1001221,2023-07-23,Online,-,cliente0159@nordco.es,Sofía García,Alicante,Bizum,Entregado
1001222,2023-07-23,Fisico,Gran Via,cliente0010@nordco.es,Lucía López,Madrid,Tarjeta,Entregado
1001223,2023-07-23,Fisico,Diagonal,cliente0216@nordco.es,Sara Pérez,Barcelona,PayPal,Entregado
1001224,2023-07-23,Online,-,cliente0141@nordco.es,Pablo Romero,Valencia,PayPal,Entregado
1001225,2023-07-23,Fisico,Colón,cliente0140@nordco.es,Lucía Díaz,Valencia,Tarjeta,Entregado
1001226,2023-07-23,Fisico,Diagonal,cliente0180@nordco.es,Lucía Hernández,Barcelona,PayPal,Entregado
1001227,2023-07-23,Fisico,Sol,cliente0091@nordco.es,Sara Martín,Madrid,Google Pay,Entregado
1001228,2023-07-23,Online,-,cliente0043@nordco.es,Nuria Pérez,Zaragoza,Bizum,Entregado
1001229,2023-07-23,Online,-,cliente0355@nordco.es,Hugo López,Madrid,Tarjeta,Entregado
1001230,2023-07-23,Fisico,Colón,cliente0092@nordco.es,Jorge Sánchez,Valencia,Tarjeta,Entregado
1001231,2023-07-23,Fisico,Triana,cliente0331@nordco.es,Jorge Romero,Sevilla,PayPal,Entregado
1001232,2023-07-23,Online,-,cliente0302@nordco.es,Pablo Pérez,Valencia,Bizum,Entregado
1001233,2023-07-24,Online,-,cliente0337@nordco.es,Sofía Romero,Madrid,PayPal,Devuelto
1001234,2023-07-24,Online,-,cliente0423@nordco.es,Bruno Martín,Málaga,Apple Pay,Entregado
1001235,2023-07-24,Fisico,Gran Via,cliente0337@nordco.es,Sofía Romero,Madrid,Google Pay,Entregado
1001236,2023-07-24,Fisico,Diagonal,cliente0314@nordco.es,Jorge García,Barcelona,Tarjeta,Entregado
1001237,2023-07-25,Online,-,cliente0254@nordco.es,Claudia Hernández,Madrid,Tarjeta,Entregado
1001238,2023-07-25,Online,-,cliente0394@nordco.es,David Martín,Valencia,Tarjeta,Entregado
1001239,2023-07-25,Fisico,Diagonal,cliente0005@nordco.es,Ana López,Barcelona,Tarjeta,Entregado
1001240,2023-07-25,Fisico,Sol,cliente0423@nordco.es,Bruno Martín,Madrid,Apple Pay,Entregado
1001241,2023-07-25,Online,-,cliente0287@nordco.es,David López,Málaga,Tarjeta,Entregado
1001242,2023-07-25,Fisico,Colón,cliente0231@nordco.es,Elena López,Valencia,Tarjeta,Entregado
1001243,2023-07-25,Online,-,cliente0411@nordco.es,Claudia Hernández,Madrid,PayPal,Entregado
1001244,2023-07-25,Fisico,Triana,cliente0315@nordco.es,Hugo Pérez,Sevilla,Bizum,Entregado
1001245,2023-07-25,Online,-,cliente0389@nordco.es,Mario Martín,Madrid,Tarjeta,Entregado
1001246,2023-07-25,Fisico,Triana,cliente0292@nordco.es,Bruno Ruiz,Sevilla,ContraReembolso,Entregado
1001247,2023-07-25,Online,-,cliente0196@nordco.es,Lucía López,Zaragoza,Tarjeta,Entregado
1001248,2023-07-25,Fisico,Colón,cliente0392@nordco.es,Marta Navarro,Valencia,PayPal,Entregado
1001249,2023-07-26,Online,-,cliente0226@nordco.es,Hugo Sánchez,Bilbao,Google Pay,Entregado
1001250,2023-07-26,Fisico,Diagonal,cliente0073@nordco.es,Sara Pérez,Barcelona,Tarjeta,Entregado
1001251,2023-07-26,Online,-,cliente0066@nordco.es,Mario Hernández,Zaragoza,Tarjeta,Entregado
1001252,2023-07-26,Online,-,cliente0309@nordco.es,Sara García,Valencia,PayPal,Entregado
1001253,2023-07-27,Online,-,cliente0047@nordco.es,Lucía Romero,Madrid,Tarjeta,Entregado
1001254,2023-07-27,Fisico,Sol,cliente0096@nordco.es,Sofía Sánchez,Madrid,Tarjeta,Entregado
1001255,2023-07-28,Online,-,cliente0387@nordco.es,Hugo Pérez,Madrid,Tarjeta,Entregado
1001256,2023-07-28,Online,-,cliente0216@nordco.es,Sara Pérez,Bilbao,Apple Pay,Entregado
1001257,2023-07-28,Online,-,cliente0350@nordco.es,Pablo López,Zaragoza,Tarjeta,Entregado
1001258,2023-07-29,Online,-,cliente0193@nordco.es,Mario Romero,Sevilla,Tarjeta,Entregado
1001259,2023-07-29,Fisico,Colón,cliente0336@nordco.es,Marta Díaz,Valencia,Tarjeta,Cancelado
1001260,2023-07-29,Online,-,cliente0044@nordco.es,David García,Bilbao,Tarjeta,Cancelado
1001261,2023-07-29,Online,-,cliente0317@nordco.es,Claudia Martín,Málaga,Tarjeta,Entregado
1001262,2023-07-29,Online,-,cliente0375@nordco.es,Lucía Navarro,Barcelona,Apple Pay,Entregado
1001263,2023-07-30,Online,-,cliente0331@nordco.es,Jorge Romero,Bilbao,Tarjeta,Entregado
1001264,2023-07-30,Online,-,cliente0210@nordco.es,Mario Martín,Alicante,ContraReembolso,Entregado
1001265,2023-07-30,Fisico,Colón,cliente0058@nordco.es,Nuria Díaz,Valencia,Tarjeta,Entregado
1001266,2023-07-30,Online,-,cliente0222@nordco.es,Elena Ruiz,Bilbao,Tarjeta,Entregado
1001267,2023-07-30,Online,-,cliente0157@nordco.es,Marta Romero,Valencia,Apple Pay,Entregado
1001268,2023-07-30,Online,-,cliente0076@nordco.es,Claudia Hernández,Bilbao,Tarjeta,Entregado
1001269,2023-07-30,Fisico,Gran Via,cliente0104@nordco.es,Ana Martín,Madrid,PayPal,Entregado
1001270,2023-07-30,Online,-,cliente0107@nordco.es,Ana Martín,Madrid,Tarjeta,Entregado
1001271,2023-07-30,Online,-,cliente0047@nordco.es,Lucía Romero,Valencia,Tarjeta,Entregado
1001272,2023-07-30,Online,-,cliente0077@nordco.es,Elena Romero,Málaga,Tarjeta,Entregado
1001273,2023-07-31,Online,-,cliente0104@nordco.es,Ana Martín,Bilbao,Tarjeta,Devuelto
1001274,2023-08-01,Online,-,cliente0263@nordco.es,Hugo Díaz,Madrid,Tarjeta,Entregado
1001275,2023-08-01,Fisico,Sol,cliente0289@nordco.es,Bruno Ruiz,Madrid,Tarjeta,Entregado
1001276,2023-08-01,Fisico,Triana,cliente0351@nordco.es,Bruno Díaz,Sevilla,Tarjeta,Cancelado
1001277,2023-08-01,Online,-,cliente0434@nordco.es,Ana Navarro,Alicante,ContraReembolso,Entregado
1001278,2023-08-01,Online,-,cliente0119@nordco.es,Claudia Martín,Alicante,Google Pay,Entregado
1001279,2023-08-01,Online,-,cliente0112@nordco.es,Elena López,Sevilla,Tarjeta,Entregado
1001280,2023-08-02,Online,-,cliente0107@nordco.es,Ana Martín,Valencia,Tarjeta,Entregado
1001281,2023-08-02,Fisico,Diagonal,cliente0317@nordco.es,Claudia Martín,Barcelona,Google Pay,Entregado
1001282,2023-08-02,Online,-,cliente0309@nordco.es,Sara García,Barcelona,Tarjeta,Entregado
1001283,2023-08-03,Fisico,Diagonal,cliente0217@nordco.es,Ana García,Barcelona,Tarjeta,Entregado
1001284,2023-08-03,Fisico,Sol,cliente0020@nordco.es,Ana Hernández,Madrid,Tarjeta,Entregado
1001285,2023-08-03,Online,-,cliente0424@nordco.es,Elena Ruiz,Bilbao,Google Pay,Entregado
1001286,2023-08-03,Online,-,cliente0092@nordco.es,Jorge Sánchez,Zaragoza,Tarjeta,Cancelado
1001287,2023-08-04,Fisico,Gran Via,cliente0095@nordco.es,Bruno Hernández,Madrid,Tarjeta,Entregado
1001288,2023-08-04,Fisico,Triana,cliente0291@nordco.es,Jorge García,Sevilla,Bizum,Entregado
1001289,2023-08-04,Online,-,cliente0142@nordco.es,Nuria Hernández,Sevilla,Tarjeta,Entregado
1001290,2023-08-04,Online,-,cliente0117@nordco.es,Claudia Navarro,Alicante,Google Pay,Entregado
1001291,2023-08-04,Fisico,Diagonal,cliente0229@nordco.es,Nuria Martín,Barcelona,Tarjeta,Entregado
1001292,2023-08-04,Fisico,Gran Via,cliente0093@nordco.es,Ana Díaz,Madrid,Tarjeta,Entregado
1001293,2023-08-04,Fisico,Colón,cliente0426@nordco.es,Elena Navarro,Valencia,Tarjeta,Entregado
1001294,2023-08-04,Fisico,Gran Via,cliente0348@nordco.es,Hugo Sánchez,Madrid,Tarjeta,Entregado
1001295,2023-08-05,Online,-,cliente0062@nordco.es,Bruno Hernández,Alicante,Tarjeta,Entregado
1001296,2023-08-05,Online,-,cliente0382@nordco.es,Jorge Ruiz,Bilbao,PayPal,Entregado
1001297,2023-08-05,Fisico,Colón,cliente0130@nordco.es,Mario Navarro,Valencia,Tarjeta,Entregado
1001298,2023-08-05,Fisico,Gran Via,cliente0081@nordco.es,Marta Díaz,Madrid,ContraReembolso,Entregado
1001299,2023-08-05,Online,-,cliente0019@nordco.es,Claudia García,Alicante,Tarjeta,Entregado
1001300,2023-08-05,Online,-,cliente0245@nordco.es,Mario Díaz,Bilbao,Tarjeta,Entregado
1001301,2023-08-05,Fisico,Sol,cliente0072@nordco.es,Nuria Pérez,Madrid,Apple Pay,Entregado
1001302,2023-08-05,Online,-,cliente0006@nordco.es,Hugo Ruiz,Málaga,Tarjeta,Entregado
1001303,2023-08-05,Fisico,Colón,cliente0301@nordco.es,Ana López,Valencia,Tarjeta,Entregado
1001304,2023-08-06,Fisico,Colón,cliente0012@nordco.es,Hugo Martín,Valencia,Bizum,Entregado
1001305,2023-08-06,Fisico,Gran Via,cliente0001@nordco.es,Sofía Ruiz,Madrid,Tarjeta,Entregado
1001306,2023-08-06,Fisico,Sol,cliente0209@nordco.es,Sofía García,Madrid,Tarjeta,Entregado
1001307,2023-08-06,Fisico,Triana,cliente0124@nordco.es,Sara Pérez,Sevilla,Tarjeta,Entregado
1001308,2023-08-06,Online,-,cliente0095@nordco.es,Bruno Hernández,Madrid,Tarjeta,Entregado
1001309,2023-08-06,Fisico,Colón,cliente0313@nordco.es,Mario Romero,Valencia,Tarjeta,Entregado
1001310,2023-08-06,Online,-,cliente0373@nordco.es,Sara Hernández,Bilbao,Tarjeta,Entregado
1001311,2023-08-07,Online,-,cliente0226@nordco.es,Hugo Sánchez,Alicante,Tarjeta,Entregado
1001312,2023-08-07,Fisico,Triana,cliente0365@nordco.es,Mario Díaz,Sevilla,Tarjeta,Devuelto
1001313,2023-08-07,Online,-,cliente0410@nordco.es,Pablo Díaz,Valencia,Tarjeta,Entregado
1001314,2023-08-07,Online,-,cliente0004@nordco.es,Bruno Hernández,Zaragoza,Apple Pay,Entregado
1001315,2023-08-08,Fisico,Sol,cliente0374@nordco.es,Sara García,Madrid,Bizum,Entregado
1001316,2023-08-08,Online,-,cliente0260@nordco.es,Sara López,Alicante,PayPal,Entregado
1001317,2023-08-08,Fisico,Diagonal,cliente0347@nordco.es,David Romero,Barcelona,Tarjeta,Entregado
1001318,2023-08-08,Online,-,cliente0305@nordco.es,Bruno Díaz,Alicante,Bizum,Entregado
1001319,2023-08-08,Fisico,Gran Via,cliente0151@nordco.es,Sofía Hernández,Madrid,Tarjeta,Entregado
1001320,2023-08-09,Online,-,cliente0078@nordco.es,David Navarro,Barcelona,Tarjeta,Entregado
1001321,2023-08-09,Online,-,cliente0221@nordco.es,Lucía Martín,Valencia,Tarjeta,Entregado
1001322,2023-08-09,Online,-,cliente0280@nordco.es,Sara Ruiz,Zaragoza,Bizum,Entregado
1001323,2023-08-09,Online,-,cliente0143@nordco.es,Sofía Navarro,Bilbao,Tarjeta,Entregado
1001324,2023-08-09,Online,-,cliente0411@nordco.es,Claudia Hernández,Zaragoza,PayPal,Entregado
1001325,2023-08-09,Online,-,cliente0016@nordco.es,David Martín,Barcelona,Tarjeta,Entregado
1001326,2023-08-09,Online,-,cliente0052@nordco.es,Claudia Martín,Barcelona,Tarjeta,Entregado
1001327,2023-08-09,Fisico,Colón,cliente0434@nordco.es,Ana Navarro,Valencia,PayPal,Entregado
1001328,2023-08-09,Online,-,cliente0420@nordco.es,Claudia Hernández,Málaga,PayPal,Entregado
1001329,2023-08-09,Online,-,cliente0097@nordco.es,Jorge López,Sevilla,PayPal,Entregado
1001330,2023-08-10,Fisico,Gran Via,cliente0221@nordco.es,Lucía Martín,Madrid,Bizum,Entregado
1001331,2023-08-10,Online,-,cliente0104@nordco.es,Ana Martín,Alicante,Apple Pay,Entregado
1001332,2023-08-10,Online,-,cliente0109@nordco.es,Lucía Romero,Barcelona,Tarjeta,Entregado
1001333,2023-08-10,Fisico,Diagonal,cliente0077@nordco.es,Elena Romero,Barcelona,PayPal,Entregado
1001334,2023-08-10,Fisico,Sol,cliente0096@nordco.es,Sofía Sánchez,Madrid,Tarjeta,Entregado
1001335,2023-08-10,Fisico,Sol,cliente0106@nordco.es,Nuria Navarro,Madrid,Bizum,Entregado
1001336,2023-08-10,Online,-,cliente0064@nordco.es,Ana López,Zaragoza,Tarjeta,Entregado
1001337,2023-08-10,Online,-,cliente0064@nordco.es,Ana López,Sevilla,Apple Pay,Entregado
1001338,2023-08-11,Online,-,cliente0400@nordco.es,Lucía Navarro,Valencia,ContraReembolso,Entregado
